0	0.00000000000000000E0
1	5.00000000000000355E-11
2	1.00000000000000067E-10
3	1.67499850326351951E-10
4	2.16130978266477136E-10
5	3.10128930943365955E-10
6	4.66045746722207888E-10
7	8.84889924620647683E-10
8	1.00000000000000000E-9
9	1.03453302261380586E-9
10	1.13347828444641774E-9
11	1.26265940103124552E-9
12	1.65020275078572798E-9
13	2.81283280004917646E-9
14	6.02323928319755275E-9
15	1.06235489043219089E-8
16	1.75914875761590683E-8
17	2.65744410775583750E-8
18	3.81029568803396268E-8
19	5.20471168170806830E-8
20	7.80766118035110512E-8
21	1.22431166813393721E-7
22	1.59149284967591154E-7
23	1.86128752123956187E-7
24	2.09485321545414527E-7
25	2.31032637815250297E-7
26	2.59054542534109045E-7
27	2.76610632553698288E-7
28	2.90169141914726314E-7
29	3.00471210643531528E-7
30	3.09886663230848924E-7
31	3.18817113655025564E-7
32	3.27638369917024885E-7
33	3.36520775342706369E-7
34	3.45524443221409117E-7
35	3.54693551241365146E-7
36	3.64047864091513018E-7
37	3.73603717093797538E-7
38	3.83375037622413117E-7
39	3.93374930414160895E-7
40	4.03616734734531946E-7
41	4.14114133884592750E-7
42	4.24881515559327028E-7
43	4.35934193856754693E-7
44	4.47288673753503474E-7
45	4.58962962342705083E-7
46	4.70976950789015358E-7
47	4.83352920943939957E-7
48	4.96116241532664581E-7
49	5.09296361254656471E-7
50	5.22928265560636163E-7
51	5.37054665543237952E-7
52	5.51729361545401709E-7
53	5.67022533250550076E-7
54	5.83029284403077241E-7
55	5.99883912601257308E-7
56	6.17784824374972974E-7
57	6.37040829807292219E-7
58	6.58124381828803173E-7
59	6.82039842222358494E-7
60	7.10705514985227538E-7
61	7.50100148055050742E-7
62	8.36828371392273773E-7
63	8.90518273420499895E-7
64	9.55476554249535859E-7
65	1.03109441795010670E-6
66	1.14068679932580763E-6
67	1.33563157369727903E-6
68	1.92046589681169277E-6
69	2.88684595235932040E-6
70	5.27525462035966086E-6
71	1.24404806243606814E-5
72	3.39361586363637402E-5
73	4.50066814838218221E-5
74	6.57873705825688493E-5
75	8.41929291492547982E-5
76	1.09074683651015825E-4
77	1.35105861955087514E-4
78	1.66378709755973109E-4
79	2.00674048163769125E-4
80	2.40042936402576013E-4
81	3.12136481354817086E-4
82	3.63949314068568430E-4
83	4.13578192069729855E-4
84	4.81574051534495684E-4
85	5.00001000000000051E-4
86	5.00001050000000014E-4
87	5.00001199999999990E-4
88	5.00001650000000186E-4
89	5.00002000000000102E-4
90	5.00002105000000086E-4
