0.00000000000000000E0	0.00000000000000000E0
5.00000000000000355E-11	6.24921884764404556E-6
1.00000000000000067E-10	1.66642364438217450E-5
1.67499850326351951E-10	3.97425042066320566E-5
2.16130978266477136E-10	6.31656220409291969E-5
3.10128930943365955E-10	1.25060892180029470E-4
4.66045746722207888E-10	2.76306846223268110E-4
8.84889924620647683E-10	9.82969846697850969E-4
1.00000000000000000E-9	1.25385475507626820E-3
1.03453302261380586E-9	1.34007161980190581E-3
1.13347828444641774E-9	1.58706820221523648E-3
1.26265940103124552E-9	1.90945424932282171E-3
1.65020275078572798E-9	2.87599170745301613E-3
2.81283280004917646E-9	5.76580807629217773E-3
6.02323928319755275E-9	1.36820122322309334E-2
1.06235489043219089E-8	2.48964577497466077E-2
1.75914875761590683E-8	4.15917819643886588E-2
2.65744410775583750E-8	6.26423817125349380E-2
3.81029568803396268E-8	8.89014177217492652E-2
5.20471168170806830E-8	1.19962920962642694E-1
7.80766118035110512E-8	1.75330151497535258E-1
1.22431166813393721E-7	2.62001091823037102E-1
1.59149284967591154E-7	3.26894125565453786E-1
1.86128752123956187E-7	3.70888575600281056E-1
2.09485321545414527E-7	4.06626414553845983E-1
2.31032637815250297E-7	4.37782359614639827E-1
2.59054542534109045E-7	4.75872394059743264E-1
2.76610632553698288E-7	4.98401706397214905E-1
2.90169141914726314E-7	5.15129570339411380E-1
3.00471210643531528E-7	5.27462650793154442E-1
3.09886663230848924E-7	5.38458413031258765E-1
3.18817113655025564E-7	5.48650653749526018E-1
3.27638369917024885E-7	5.58497028302530119E-1
3.36520775342706369E-7	5.68194515539354494E-1
3.45524443221409117E-7	5.77806974402328244E-1
3.54693551241365146E-7	5.87376127110095592E-1
3.64047864091513018E-7	5.96915031499204307E-1
3.73603717093797538E-7	6.06431686819185600E-1
3.83375037622413117E-7	6.15930442471506101E-1
3.93374930414160895E-7	6.25413779965498762E-1
4.03616734734531946E-7	6.34883380169625688E-1
4.14114133884592750E-7	6.44340189914392791E-1
4.24881515559327028E-7	6.53784679511553701E-1
4.35934193856754693E-7	6.63216916630751818E-1
4.47288673753503474E-7	6.72636619151833415E-1
4.58962962342705083E-7	6.82043170912317720E-1
4.70976950789015358E-7	6.91435592403709620E-1
4.83352920943939957E-7	7.00812467095751046E-1
4.96116241532664581E-7	7.10171807936877286E-1
5.09296361254656471E-7	7.19510845066528226E-1
5.22928265560636163E-7	7.28825703740923281E-1
5.37054665543237952E-7	7.38110926905051112E-1
5.51729361545401709E-7	7.47358777507497241E-1
5.67022533250550076E-7	7.56558231411413740E-1
5.83029284403077241E-7	7.65693545838572653E-1
5.99883912601257308E-7	7.74742272005305121E-1
6.17784824374972974E-7	7.83672609002467357E-1
6.37040829807292219E-7	7.92439630944534912E-1
6.58124381828803173E-7	8.00967526378558681E-1
6.82039842222358494E-7	8.09208013933938730E-1
7.10705514985227538E-7	8.17057449224597754E-1
7.50100148055050742E-7	8.24562717636217712E-1
8.36828371392273773E-7	8.32334271180751806E-1
8.90518273420499895E-7	8.33578332905756270E-1
9.55476554249535859E-7	8.33834574968396680E-1
1.03109441795010670E-6	8.33734678181396305E-1
1.14068679932580763E-6	8.33606378192427044E-1
1.33563157369727903E-6	8.33587098731442566E-1
1.92046589681169277E-6	8.33792118984818842E-1
2.88684595235932040E-6	8.34153579602993744E-1
5.27525462035966086E-6	8.35008440387082729E-1
1.24404806243606814E-5	8.37535784975175979E-1
3.39361586363637402E-5	8.44689900435420427E-1
4.50066814838218221E-5	8.48269853442803523E-1
6.57873705825688493E-5	8.54667888244151364E-1
8.41929291492547982E-5	8.60084393832710425E-1
1.09074683651015825E-4	8.66987121606532618E-1
1.35105861955087514E-4	8.73771979561667678E-1
1.66378709755973109E-4	8.81344175401830476E-1
2.00674048163769125E-4	8.89004650780377226E-1
2.40042936402576013E-4	8.97243992688059677E-1
3.12136481354817086E-4	9.10575141697550805E-1
3.63949314068568430E-4	9.18460737314388886E-1
4.13578192069729855E-4	9.25208560681255143E-1
4.81574051534495684E-4	9.33198915295870890E-1
5.00001000000000051E-4	9.35251931796606684E-1
5.00001050000000014E-4	9.35245690089931792E-1
5.00001199999999990E-4	9.35194860100994951E-1
5.00001650000000186E-4	9.34466726868371822E-1
5.00002000000000102E-4	9.33688948968564603E-1
5.00002105000000086E-4	9.33428090933679044E-1
5.00002419999999947E-4	9.32646670801238997E-1
5.00003364999999622E-4	9.30322324745794127E-1
5.00006199999998913E-4	9.23427708909621359E-1
5.00014704999996518E-4	9.03800291611985784E-1
5.00038997586117517E-4	8.50196941929252503E-1
5.00066798606317597E-4	7.92905738052934517E-1
5.00150201666917660E-4	6.42672831512655129E-1
5.00256790416708874E-4	4.90021920756268958E-1
5.00380263675062764E-4	3.56625737975333479E-1
5.00505167821483532E-4	2.57889701296259366E-1
5.00627612622711293E-4	1.87457714966832567E-1
5.00746776375704172E-4	1.37403913489377305E-1
5.00863279870797484E-4	1.01443142483042381E-1
5.00978326655597961E-4	7.52053263992306142E-2
5.01092808771819254E-4	5.58512399667829484E-2
5.01207297214324399E-4	4.14837854156697539E-2
5.01322022782923504E-4	3.07951226020115509E-2
5.01437006773911698E-4	2.28451326022563839E-2
5.01552175658889077E-4	1.69389282344435221E-2
5.01667439566924322E-4	1.25562261739019965E-2
5.01782731182382946E-4	9.30663408236062040E-3
5.01898013863997683E-4	6.89813836600377250E-3
5.02013275397845593E-4	5.11321174048548066E-3
5.02128517513889872E-4	3.79033837412417585E-3
5.02243747132570384E-4	2.80981198424438139E-3
5.02358971102337115E-4	2.08297377141791040E-3
5.02474194051766254E-4	1.54415916733269665E-3
5.02589418215212369E-4	1.14471985030165446E-3
5.02704644125500888E-4	8.48602756507159128E-4
5.02819871443723976E-4	6.29083099091454123E-4
5.02935099580003175E-4	4.66348510414870887E-4
5.03050328029625327E-4	3.45710644887076501E-4
5.03165556484368359E-4	2.56280089809740774E-4
5.03280784815551741E-4	1.89984035316116406E-4
5.03396013009643895E-4	1.40837887737809186E-4
5.03511241104902307E-4	1.04405172480700070E-4
5.03626469148697176E-4	7.73970827804208472E-5
5.03741697177009407E-4	5.73755934102997767E-5
5.03856925209620243E-4	4.25333692425934284E-5
5.03972153253308619E-4	3.15306098369104060E-5
5.04087381307327043E-4	2.33741024342072601E-5
5.04202609368064625E-4	1.73275638262912257E-5
5.04317837431884897E-4	1.28451762488324794E-5
5.04433065496303890E-4	9.52231682115293765E-6
5.04548293560106575E-4	7.05903258962324465E-6
5.04663521622990441E-4	5.23296401016813739E-6
5.04778749685125572E-4	3.87927269637084660E-6
5.04893977746823008E-4	2.87576154600557343E-6
5.05009205808352757E-4	2.13184406499263890E-6
5.05124433869882772E-4	1.58036716373165964E-6
5.05239661931485617E-4	1.17154927654642971E-6
5.05354889993173195E-4	8.68486601582781326E-7
5.05470118054929962E-4	6.43821811204582417E-7
5.05585346116736289E-4	4.77274518552437144E-7
5.05700574178581075E-4	3.53810576397979570E-7
5.05815802240463430E-4	2.62284951647059295E-7
5.05931030302393658E-4	1.94435668369648984E-7
5.06046258364390855E-4	1.44138003056275821E-7
5.06161486426482021E-4	1.06851608656179731E-7
5.06276714488703483E-4	7.92106595438981120E-8
5.06391942551102048E-4	5.87200199920731691E-8
5.06507170613740954E-4	4.35300094197122878E-8
5.06622398676703689E-4	3.22694325789992043E-8
5.06743074057325416E-4	2.35734085369640622E-8
5.06876063556645828E-4	1.66463180576805203E-8
5.07023776694492589E-4	1.12672943964715189E-8
5.07190076770530762E-4	7.21066692048691493E-9
5.07378475337837553E-4	4.29519713616570176E-9
5.07594176339652492E-4	2.31841113288899070E-9
5.07844659840302448E-4	1.07727331516863511E-9
5.08141241530083043E-4	3.78618186729893269E-10
5.08501610098339185E-4	4.92508461595796998E-11
5.08954944637833950E-4	2.30873557839046173E-11
5.09531663492062670E-4	5.79039243888652955E-12
5.10240363747710202E-4	2.09034262532318138E-12
5.12366464514652531E-4	-6.59065575681858729E-13
5.16052222928142790E-4	-6.27329948714246388E-14
5.27109498168613655E-4	4.37796054533511736E-14
5.60281323890026428E-4	2.48230802920629978E-15
6.59796801054264392E-4	1.61655050604639428E-15
9.58343232546978641E-4	1.98227534446483489E-15
1.00000000000000000E-3	1.98265011742074782E-15
1.00000005000000014E-3	6.24921885117864040E-6
