0.00000000000000000E0	2.29593673090583694E-1
2.00000000000000000E-5	2.29836729042114740E-1
4.00000000000000000E-5	2.30104318402657659E-1
6.00000000000000000E-5	2.30367538730321852E-1
8.00000000000000000E-5	2.30626804005456698E-1
1.00000000000000000E-4	2.30882256814806164E-1
1.19999999999999996E-4	2.31133992511180564E-1
1.40000000000000013E-4	2.31382091605484153E-1
1.60000000000000009E-4	2.31626627944929764E-1
1.80000000000000027E-4	2.31867671483537308E-1
2.00000000000000000E-4	2.32105289425301020E-1
2.20000000000000018E-4	2.32339546774496020E-1
2.39999999999999991E-4	2.32570506639186192E-1
2.60000000000000009E-4	2.32798230422223096E-1
2.80000000000000027E-4	2.33022777958997240E-1
3.00000000000000000E-4	2.33244207632672351E-1
3.20000000000000018E-4	2.33462576488013429E-1
3.40000000000000036E-4	2.33677940366682435E-1
3.60000000000000053E-4	2.33890354102351949E-1
3.80000000000000071E-4	2.34099871859665676E-1
4.00000000000000000E-4	2.34306547835199508E-1
4.20000000000000107E-4	2.34510437985778619E-1
4.40000000000000036E-4	2.34711605281368163E-1
4.59999999999999964E-4	2.34910141335883527E-1
4.79999999999999982E-4	2.35106324927440591E-1
5.00000000000000000E-4	2.35411021753584926E-1
5.20000000000000018E-4	2.35171640492249301E-1
5.40000000000000036E-4	2.34936417489099902E-1
5.60000000000000053E-4	2.34701535433311248E-1
5.79999999999999982E-4	2.34466917119907858E-1
6.00000000000000000E-4	2.34232545464596020E-1
6.20000000000000018E-4	2.33998414325663306E-1
6.40000000000000036E-4	2.33764520841344847E-1
6.60000000000000053E-4	2.33530863420543167E-1
6.80000000000000071E-4	2.33297441050098175E-1
7.00000000000000089E-4	2.33064253009957545E-1
7.20000000000000107E-4	2.32831298740213155E-1
7.40000000000000124E-4	2.32598577772361992E-1
7.60000000000000142E-4	2.32366089690219502E-1
7.80000000000000160E-4	2.32133834105042380E-1
8.00000000000000000E-4	2.31901810637026440E-1
8.20000000000000107E-4	2.31670018898160635E-1
8.40000000000000213E-4	2.31438458471822184E-1
8.59999999999999787E-4	2.31207128882501944E-1
8.80000000000000071E-4	2.30976029542838557E-1
9.00000000000000178E-4	2.30745159647853448E-1
9.19999999999999929E-4	2.30514517933748753E-1
9.39999999999999858E-4	2.30284102028188364E-1
9.59999999999999964E-4	2.30053906208143522E-1
9.80000000000000249E-4	2.29823909218662070E-1
1.00000000000000000E-3	2.29593673090583694E-1
1.02000000000000002E-3	2.29836729042114696E-1
1.04000000000000004E-3	2.30104318402657659E-1
1.06000000000000005E-3	2.30367538730321852E-1
1.08000000000000007E-3	2.30626804005456698E-1
1.10000000000000009E-3	2.30882256814806164E-1
1.12000000000000011E-3	2.31133992511180564E-1
1.14000000000000012E-3	2.31382091605484153E-1
1.15999999999999992E-3	2.31626627944929764E-1
1.18000000000000016E-3	2.31867671483537308E-1
1.19999999999999996E-3	2.32105289425301020E-1
1.22000000000000020E-3	2.32339546774496020E-1
1.23999999999999999E-3	2.32570506639186192E-1
1.26000000000000001E-3	2.32798230422223096E-1
1.28000000000000003E-3	2.33022777958997240E-1
1.30000000000000004E-3	2.33244207632672351E-1
1.32000000000000006E-3	2.33462576488013429E-1
1.34000000000000008E-3	2.33677940366682435E-1
1.36000000000000010E-3	2.33890354102351994E-1
1.38000000000000012E-3	2.34099871859665631E-1
1.40000000000000013E-3	2.34306547835199508E-1
1.42000000000000015E-3	2.34510437985778619E-1
1.44000000000000017E-3	2.34711605281368163E-1
1.46000000000000019E-3	2.34910141335883571E-1
1.48000000000000020E-3	2.35106324927440591E-1
1.50000000000000000E-3	2.35411021753584926E-1
1.52000000000000024E-3	2.35171640492249301E-1
1.54000000000000004E-3	2.34936417489099902E-1
1.56000000000000028E-3	2.34701535433311248E-1
1.58000000000000029E-3	2.34466917119907858E-1
1.60000000000000009E-3	2.34232545464596020E-1
1.62000000000000033E-3	2.33998414325663351E-1
1.64000000000000012E-3	2.33764520841344847E-1
1.66000000000000036E-3	2.33530863420543167E-1
1.68000000000000038E-3	2.33297441050098175E-1
1.70000000000000018E-3	2.33064253009957589E-1
1.71999999999999975E-3	2.32831298740213155E-1
1.74000000000000021E-3	2.32598577772361992E-1
1.76000000000000023E-3	2.32366089690219502E-1
1.77999999999999980E-3	2.32133834105042336E-1
1.80000000000000027E-3	2.31901810637026440E-1
1.81999999999999984E-3	2.31670018898160635E-1
1.83999999999999986E-3	2.31438458471822184E-1
1.86000000000000032E-3	2.31207128882501944E-1
1.87999999999999989E-3	2.30976029542838557E-1
1.90000000000000036E-3	2.30745159647853448E-1
1.91999999999999993E-3	2.30514517933748753E-1
1.93999999999999995E-3	2.30284102028188364E-1
1.96000000000000041E-3	2.30053906208143522E-1
1.97999999999999976E-3	2.29823909218662070E-1
2.00000000000000000E-3	2.29593673090583694E-1


